species,scientific_name,latitude,longitude,year,month,day,country,phase
Common Redstart,Phoenicurus phoenicurus,28.3884,-14.098044,2016,3,14.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.326231,47.981415,2016,3,17.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.174362,47.699863,2016,3,17.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.630337,47.840996,2016,3,15.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.630337,47.840996,2016,3,16.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.630337,47.840996,2016,3,17.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.390182,4.87159,2016,3,18.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.590475,47.614403,2016,3,18.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,38.17394,12.728669,2016,3,18.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,41.281662,2.06485,2016,3,18.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.687115,4.773881,2016,3,18.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.591673,35.640823,2016,3,18.0,Jordan,Spring Migration
Common Redstart,Phoenicurus phoenicurus,25.41643,56.357204,2016,3,20.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,38.17394,12.728669,2016,3,20.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,38.127754,12.733616,2016,3,20.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,13.439134,-15.809028,2016,3,14.0,Gambia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.174362,47.699863,2016,3,20.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,41.629524,2.339395,2016,3,7.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.454086,4.583664,2016,3,20.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,31.676466,35.16837,2016,3,18.0,"Palestine, State of",Spring Migration
Common Redstart,Phoenicurus phoenicurus,26.237396,45.018898,2016,3,14.0,Saudi Arabia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.454086,4.583664,2016,3,20.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.30283,17.72221,2016,3,19.0,Bosnia and Herzegovina,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.553898,47.707787,2016,3,21.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.141376,35.12267,2016,3,21.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,23.84591,53.64204,2016,3,21.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,41.074432,0.825949,2016,3,21.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,40.688366,0.82685,2016,3,22.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,23.84591,53.64204,2016,3,22.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.84863,34.780785,2016,3,22.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.366991,46.9602,2016,3,6.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.64303,48.38606,2016,3,14.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,38.17394,12.728669,2016,3,22.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,31.617653,-8.003121,2016,3,13.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,31.623278,-7.994812,2016,3,13.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,24.18446,52.618977,2016,3,22.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,24.08961,55.774643,2016,3,24.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,25.320293,55.348965,2016,3,25.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.30944,-1.956878,2016,3,25.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.30944,-1.956878,2016,3,25.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,38.127754,12.733616,2016,3,24.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.988,34.8997,2016,3,24.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.321255,-1.967347,2016,3,25.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.321255,-1.967347,2016,3,25.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,44.83768,11.620274,2016,3,25.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,25.110174,55.143856,2016,3,26.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.1906,48.11621,2016,3,26.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.1906,48.11621,2016,3,26.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.1906,48.11621,2016,3,26.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.793,34.77502,2016,3,26.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,40.688366,0.82685,2016,3,27.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.988,34.8997,2016,3,27.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,46.163174,8.870387,2016,3,27.0,Switzerland,Spring Migration
Common Redstart,Phoenicurus phoenicurus,24.449783,54.380333,2016,3,27.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.553898,47.707787,2016,3,27.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.36198,47.693195,2016,3,27.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.321255,-1.967347,2016,3,27.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.321255,-1.967347,2016,3,27.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,19.613228,55.51709,2016,3,25.0,Oman,Spring Migration
Common Redstart,Phoenicurus phoenicurus,24.461786,54.31727,2016,3,27.0,United Arab Emirates,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.572338,34.96075,2016,3,28.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.366991,46.9602,2016,3,28.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,47.917362,11.116748,2016,3,28.0,Germany,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.36198,47.693195,2016,3,28.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.366991,46.9602,2016,3,28.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,33.069866,-7.232748,2016,3,27.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,42.886436,23.00284,2016,3,27.0,Bulgaria,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.590475,47.614403,2016,3,28.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.553898,47.707787,2016,3,28.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,39.777374,3.34774,2016,3,26.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,42.886436,23.00284,2016,3,27.0,Bulgaria,Spring Migration
Common Redstart,Phoenicurus phoenicurus,39.79685,3.10544,2016,3,22.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,31.62329,-7.996516,2016,3,13.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,41.481266,2.191493,2016,3,27.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.655796,7.200218,2016,3,28.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.455624,4.443225,2016,3,27.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,42.886436,23.00284,2016,3,27.0,Bulgaria,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.535202,4.644599,2016,3,25.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.593573,47.614704,2016,3,28.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.334373,33.091164,2016,3,29.0,Egypt,Spring Migration
Common Redstart,Phoenicurus phoenicurus,42.83561,-3.74917,2016,3,28.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.988,34.8997,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.366991,46.9602,2016,3,29.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.166296,48.122143,2016,3,29.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,36.09589,60.211514,2016,3,28.0,Iran (Islamic Republic of),Spring Migration
Common Redstart,Phoenicurus phoenicurus,48.25803,11.432512,2016,3,29.0,Germany,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.334373,33.091164,2016,3,28.0,Egypt,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.334373,33.091164,2016,3,29.0,Egypt,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.572691,34.971832,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,32.18916,-6.520979,2016,3,30.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.217413,48.02516,2016,3,30.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.626415,34.99249,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.34662,-1.79338,2016,3,31.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.590475,47.614403,2016,3,31.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.11143,33.24315,2016,3,30.0,Egypt,Spring Migration
Common Redstart,Phoenicurus phoenicurus,35.68296,51.41406,2016,3,30.0,Iran (Islamic Republic of),Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.590475,47.614403,2016,3,18.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,35.68296,51.41406,2016,3,31.0,Iran (Islamic Republic of),Spring Migration
Common Redstart,Phoenicurus phoenicurus,36.17426,-5.893217,2016,3,30.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.630337,47.840996,2016,3,30.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.553898,47.707787,2016,3,31.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,38.18045,12.726492,2016,3,30.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,43.655796,7.200218,2016,3,28.0,France,Spring Migration
Common Redstart,Phoenicurus phoenicurus,41.683002,0.948708,2016,3,30.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,47.583332,8.233332,2016,3,30.0,Switzerland,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.885546,35.064583,2016,3,27.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.701778,34.868874,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.009903,34.961914,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.635695,34.995617,2016,3,28.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.049593,35.026775,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.36198,47.693195,2016,3,31.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,32.199757,-6.528068,2016,3,30.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,40.78626,13.413663,2016,3,30.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,40.78626,13.413663,2016,3,28.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,40.78626,13.413663,2016,3,29.0,Italy,Spring Migration
Common Redstart,Phoenicurus phoenicurus,13.296864,-16.789656,2016,3,27.0,Gambia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,28.334373,33.091164,2016,3,31.0,Egypt,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.009903,34.961914,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.626415,34.99249,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.009903,34.961914,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.988,34.8997,2016,3,29.0,Israel,Spring Migration
Common Redstart,Phoenicurus phoenicurus,39.947613,4.263908,2016,3,29.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,35.837368,51.65123,2016,3,28.0,Iran (Islamic Republic of),Spring Migration
Common Redstart,Phoenicurus phoenicurus,27.833176,56.4635,2016,3,20.0,Iran (Islamic Republic of),Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.031328,-9.644645,2016,3,22.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,30.697006,-8.137248,2016,3,20.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,31.201033,-4.026918,2016,3,18.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,27.833176,56.4635,2016,3,20.0,Iran (Islamic Republic of),Spring Migration
Common Redstart,Phoenicurus phoenicurus,32.360703,-7.931985,2016,3,24.0,Morocco,Spring Migration
Common Redstart,Phoenicurus phoenicurus,39.906174,4.062649,2016,3,31.0,Spain,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.217413,48.02516,2016,3,30.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.217413,48.02516,2016,3,15.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.217413,48.02516,2016,3,9.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,29.217413,48.02516,2016,3,14.0,Kuwait,Spring Migration
Common Redstart,Phoenicurus phoenicurus,8.8607,40.0569,2016,3,28.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.549522,38.68375,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.549522,38.68375,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.532136,38.587418,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.532136,38.587418,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.549522,38.68375,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.532136,38.587418,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.532136,38.587418,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,7.549522,38.68375,2016,3,30.0,Ethiopia,Spring Migration
Common Redstart,Phoenicurus phoenicurus,11.609664,37.376842,2017,1,28.0,Ethiopia,Wintering
Common Redstart,Phoenicurus phoenicurus,16.378698,-16.252985,2017,1,13.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,16.463425,-15.689388,2017,1,14.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,16.609133,-15.896889,2017,1,1.0,Mauritania,Wintering
Common Redstart,Phoenicurus phoenicurus,16.577875,-15.86968,2017,1,1.0,Mauritania,Wintering
Common Redstart,Phoenicurus phoenicurus,29.553898,47.707787,2017,1,5.0,Kuwait,Wintering
Common Redstart,Phoenicurus phoenicurus,36.175316,36.12161,2017,1,7.0,Türkiye,Wintering
Common Redstart,Phoenicurus phoenicurus,36.175316,36.12161,2017,1,7.0,Türkiye,Wintering
Common Redstart,Phoenicurus phoenicurus,16.463425,-15.689388,2017,1,14.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.647967,-16.493681,2017,1,14.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.789419,-16.678549,2017,1,17.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,16.662506,-16.022873,2017,1,1.0,Mauritania,Wintering
Common Redstart,Phoenicurus phoenicurus,13.696144,-16.623339,2017,1,20.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.683021,-16.628437,2017,1,19.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,16.628872,-15.931292,2017,1,1.0,Mauritania,Wintering
Common Redstart,Phoenicurus phoenicurus,13.682331,-16.627594,2017,1,18.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,7.689133,38.750893,2017,1,30.0,Ethiopia,Wintering
Common Redstart,Phoenicurus phoenicurus,7.689133,38.750893,2017,1,30.0,Ethiopia,Wintering
Common Redstart,Phoenicurus phoenicurus,16.378698,-16.252985,2017,1,13.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,11.196675,-1.126311,2017,1,15.0,Burkina Faso,Wintering
Common Redstart,Phoenicurus phoenicurus,13.223346,2.847228,2017,1,14.0,Niger,Wintering
Common Redstart,Phoenicurus phoenicurus,16.071701,-16.44412,2017,1,29.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,16.043657,-16.367672,2017,1,15.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.432596,-15.806828,2017,1,12.0,Gambia,Wintering
Common Redstart,Phoenicurus phoenicurus,9.792117,8.95795,2017,1,13.0,Nigeria,Wintering
Common Redstart,Phoenicurus phoenicurus,15.454861,-16.681572,2017,1,4.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,14.559931,-16.998236,2017,1,6.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,14.756922,-17.410498,2017,1,23.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,14.49161,-17.083018,2017,1,23.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,11.408333,1.708333,2017,1,16.0,Benin,Wintering
Common Redstart,Phoenicurus phoenicurus,11.2,1.5,2017,1,20.0,Benin,Wintering
Common Redstart,Phoenicurus phoenicurus,11.033333,1.125,2017,1,1.0,Benin,Wintering
Common Redstart,Phoenicurus phoenicurus,42.68458,9.43321,2017,1,1.0,France,Wintering
Common Redstart,Phoenicurus phoenicurus,42.66596,9.44706,2017,1,1.0,France,Wintering
Common Redstart,Phoenicurus phoenicurus,9.792117,8.95795,2017,1,13.0,Nigeria,Wintering
Common Redstart,Phoenicurus phoenicurus,16.071701,-16.44412,2017,1,13.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,50.35638,3.28437,2017,1,28.0,France,Wintering
Common Redstart,Phoenicurus phoenicurus,13.867881,-16.37702,2017,1,29.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.793938,-16.441837,2017,1,29.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.867881,-16.37702,2017,1,21.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.748047,-16.508602,2017,1,27.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.859056,-16.374397,2017,1,30.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,13.867881,-16.37702,2017,1,25.0,Senegal,Wintering
Common Redstart,Phoenicurus phoenicurus,31.926308,34.697555,2017,1,26.0,Israel,Wintering
Common Redstart,Phoenicurus phoenicurus,32.437507,34.963441,2017,1,23.0,Israel,Wintering
Common Redstart,Phoenicurus phoenicurus,31.911221,34.752508,2017,1,7.0,Israel,Wintering
Common Redstart,Phoenicurus phoenicurus,31.027263,35.064604,2017,1,24.0,Israel,Wintering
Common Redstart,Phoenicurus phoenicurus,32.907651,35.749064,2017,1,12.0,Syrian Arab Republic,Wintering
Common Redstart,Phoenicurus phoenicurus,32.903303,35.741289,2017,1,31.0,Syrian Arab Republic,Wintering
Common Redstart,Phoenicurus phoenicurus,51.308163,6.252315,2017,1,12.0,Germany,Wintering
Common Redstart,Phoenicurus phoenicurus,7.592121,38.690968,2017,1,13.0,Ethiopia,Wintering
Common Redstart,Phoenicurus phoenicurus,49.301529,6.781891,2017,1,7.0,Germany,Wintering
Common Redstart,Phoenicurus phoenicurus,52.672501,13.3205,2017,1,7.0,Germany,Wintering
Common Redstart,Phoenicurus phoenicurus,54.203026,12.298417,2017,1,7.0,Germany,Wintering
Common Redstart,Phoenicurus phoenicurus,52.673988,13.552601,2017,1,7.0,Germany,Wintering
Common Redstart,Phoenicurus phoenicurus,53.592823,10.695432,2017,1,7.0,Germany,Wintering
Common Redstart,Phoenicurus phoenicurus,52.5163,13.195933,2017,1,7.0,Germany,Wintering
